scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Trojan→Spyware,25,147,0.17768830060958862,0.07232975959777832,0.6190476190476191,0.13909997045993805,-0.03858831897377968,0.5066877603530884,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair,ALL_WRONG,Trojan→Spyware,17,147,0.17136149108409882,0.00454401969909668,0.5034013605442177,0.03173663467168808,-0.13962486386299133,0.6055156588554382,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair,ALL_WRONG,Trojan→Spyware,21,147,0.16869910061359406,0.04870724678039551,0.6258503401360545,0.09418819099664688,-0.07451090216636658,0.28450992703437805,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair,ALL_WRONG,Trojan→Spyware,23,147,0.11064070463180542,0.021530628204345703,0.5238095238095238,0.0954325795173645,-0.015208111144602299,0.4889204502105713,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair,ALL_WRONG,Trojan→Spyware,7,147,0.09253661334514618,-0.0040607452392578125,0.47619047619047616,0.03941243514418602,-0.05312418192625046,0.3454835116863251,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Trojan→Spyware,8,147,0.0906936526298523,0.019251108169555664,0.7006802721088435,0.032719384878873825,-0.05797427147626877,0.19338950514793396,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair,ALL_WRONG,Trojan→Spyware,1,147,0.08641035854816437,0.0,0.46258503401360546,0.05848883464932442,-0.027921514585614204,0.21998025476932526,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair,ALL_WRONG,Trojan→Spyware,26,147,0.06091789901256561,0.021295666694641113,0.6598639455782312,0.029132310301065445,-0.031785570085048676,0.08048904687166214,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair,ALL_WRONG,Trojan→Spyware,43,147,0.0432068333029747,0.00048351287841796875,0.5102040816326531,0.0026836388278752565,-0.04052319750189781,0.22674819827079773,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair,ALL_WRONG,Trojan→Spyware,36,147,0.03890899568796158,0.008554697036743164,0.5986394557823129,0.049410630017519,0.010501652024686337,0.22306470572948456,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair,ALL_WRONG,Trojan→Spyware,0,147,0.008928913623094559,0.0,0.40816326530612246,0.029158836230635643,0.02022993005812168,0.25902804732322693,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair,ALL_WRONG,Trojan→Spyware,12,147,0.006854447536170483,0.0,0.4421768707482993,0.028006190434098244,0.02115173637866974,0.18026050925254822,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair,ALL_WRONG,Trojan→Spyware,46,147,0.005018360912799835,0.0,0.006802721088435374,0.0052953497506678104,0.00027698674239218235,0.009245979599654675,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair,ALL_WRONG,Trojan→Spyware,11,147,0.00432003615424037,0.0007872581481933594,0.5170068027210885,0.00469788396731019,0.00037783608422614634,0.0786215215921402,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair,ALL_WRONG,Trojan→Spyware,51,147,0.002720568561926484,0.0,0.2789115646258503,0.020460404455661774,0.01773981563746929,0.26306164264678955,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair,ALL_WRONG,Trojan→Spyware,44,147,0.0015595543663948774,0.0,0.027210884353741496,0.0008982509025372565,-0.0006613053265027702,0.0018994581187143922,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair,ALL_WRONG,Trojan→Spyware,53,147,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
