scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Benign→Ransomware,42,1,0.06743812561035156,0.06743812561035156,1.0,0.08484983444213867,0.017412185668945312,0.06743812561035156,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair,ALL_WRONG,Benign→Ransomware,11,1,0.057231903076171875,0.057231903076171875,1.0,0.004374027252197266,-0.0528564453125,0.057231903076171875,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair,ALL_WRONG,Benign→Ransomware,32,1,0.052265167236328125,0.052265167236328125,1.0,0.0018887519836425781,-0.05037498474121094,0.052265167236328125,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair,ALL_WRONG,Benign→Ransomware,14,1,0.04657173156738281,0.04657173156738281,1.0,-0.0013880729675292969,-0.0479583740234375,0.04657173156738281,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair,ALL_WRONG,Benign→Ransomware,15,1,0.0332489013671875,0.0332489013671875,1.0,0.027896404266357422,-0.005352020263671875,0.0332489013671875,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair,ALL_WRONG,Benign→Ransomware,34,1,0.03058624267578125,0.03058624267578125,1.0,0.006597042083740234,-0.023988723754882812,0.03058624267578125,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair,ALL_WRONG,Benign→Ransomware,33,1,0.024139404296875,0.024139404296875,1.0,0.0034952163696289062,-0.020643234252929688,0.024139404296875,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair,ALL_WRONG,Benign→Ransomware,21,1,0.020826339721679688,0.020826339721679688,1.0,-0.006112575531005859,-0.026937484741210938,0.020826339721679688,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair,ALL_WRONG,Benign→Ransomware,30,1,0.019317626953125,0.019317626953125,1.0,0.0033092498779296875,-0.016007423400878906,0.019317626953125,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair,ALL_WRONG,Benign→Ransomware,12,1,0.014217376708984375,0.014217376708984375,1.0,-0.0030188560485839844,-0.01723480224609375,0.014217376708984375,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
