scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Ransomware→Trojan,5,197,0.9308321475982666,0.3698873519897461,0.6395939086294417,0.87592613697052,-0.054905910044908524,1.5202810764312744,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair,ALL_WRONG,Spyware→Benign,5,2,12.299638748168945,12.299638748168945,1.0,10.846689224243164,-1.452949047088623,12.299638748168945,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair,ALL_WRONG,Spyware→Ransomware,5,152,0.9768421053886414,0.467498779296875,0.6447368421052632,0.23344838619232178,-0.7433936595916748,1.421623706817627,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair,ALL_WRONG,Spyware→Trojan,5,246,1.7699617147445679,0.8819718360900879,0.7804878048780488,1.1469900608062744,-0.6229714751243591,2.0148439407348633,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair,ALL_WRONG,Trojan→Ransomware,5,268,-0.21360927820205688,-0.18363285064697266,0.3805970149253731,0.19925260543823242,0.4128619134426117,1.1104668378829956,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair,ALL_WRONG,Trojan→Spyware,5,147,-0.5398237705230713,-0.41011619567871094,0.25170068027210885,-0.15046271681785583,0.38936105370521545,1.1920435428619385,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
subset,all_wrong_high_conf,ALL,6,320,0.24000053107738495,-0.05637788772583008,0.475,0.16119997203350067,-0.07880055904388428,1.202510118484497,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,cls_ood_confident,ALL,6,320,0.5696696043014526,0.06709372997283936,0.515625,0.22917266190052032,-0.3404969573020935,1.7336876392364502,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,correct_high_conf_control,ALL,6,320,0.09419556707143784,0.014888763427734375,0.521875,0.0016312182415276766,-0.09256434440612793,0.3875742554664612,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,feature_space_overlap,ALL,6,320,-0.19084569811820984,-0.16813278198242188,0.35625,-0.14785251021385193,0.04299318790435791,0.5762639045715332,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,model_amplification,ALL,6,320,0.3868814706802368,0.003517627716064453,0.503125,0.2569212317466736,-0.12996026873588562,1.2490365505218506,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Benign→Ransomware,6,1,-1.2666816711425781,-1.2666816711425781,0.0,-0.17456960678100586,1.0921125411987305,1.2666816711425781,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Benign→Spyware,6,6,-2.851982355117798,-3.0268259048461914,0.0,-0.8109910488128662,2.0409915447235107,2.851982355117798,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Ransomware→Spyware,6,261,-0.027492599561810493,-0.1967010498046875,0.3793103448275862,0.10119495540857315,0.1286875605583191,1.0027793645858765,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Ransomware→Trojan,6,197,-0.1733173429965973,-0.26334428787231445,0.37055837563451777,-0.022137293592095375,0.15118005871772766,1.2424708604812622,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Spyware→Benign,6,2,-2.912581443786621,-2.912581443786621,0.0,-2.5466060638427734,0.36597585678100586,2.912581443786621,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Spyware→Ransomware,6,152,1.1273177862167358,0.5766971111297607,0.6842105263157895,0.5062589049339294,-0.6210587620735168,1.6686009168624878,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Spyware→Trojan,6,246,0.08604347705841064,-0.09727537631988525,0.45121951219512196,-0.10993358492851257,-0.19597704708576202,1.0620194673538208,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Trojan→Ransomware,6,268,0.43103939294815063,0.013861536979675293,0.5298507462686567,0.317589670419693,-0.11344973742961884,1.03204345703125,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair,ALL_WRONG,Trojan→Spyware,6,147,0.5395318865776062,-0.1372305154800415,0.42857142857142855,0.08763529360294342,-0.4518965780735016,1.3708279132843018,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,all_wrong_high_conf,ALL,7,320,0.04403490573167801,0.004679679870605469,0.509375,0.02199263870716095,-0.022042274475097656,0.21401968598365784,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
subset,cls_ood_confident,ALL,7,320,0.06316522508859634,-0.004397034645080566,0.49375,0.0339859239757061,-0.029179295524954796,0.3509973883628845,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
subset,correct_high_conf_control,ALL,7,320,-0.007457450032234192,-0.005219459533691406,0.453125,0.002128350781276822,0.009585822001099586,0.07586841285228729,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
subset,feature_space_overlap,ALL,7,320,0.021167369559407234,0.010771751403808594,0.575,0.022780608385801315,0.0016132437158375978,0.11151935905218124,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
subset,model_amplification,ALL,7,320,0.02515166439116001,0.008224129676818848,0.534375,0.01240177545696497,-0.012749897316098213,0.20899653434753418,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Benign→Ransomware,7,1,-0.0010318756103515625,-0.0010318756103515625,0.0,-0.010698795318603516,-0.009665489196777344,0.0010318756103515625,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Benign→Spyware,7,6,0.417012482881546,0.5173511505126953,0.8333333333333334,0.3787023723125458,-0.03831027075648308,0.5060768723487854,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Ransomware→Spyware,7,261,-0.02593039721250534,0.0009074211120605469,0.5019157088122606,-0.005453510209918022,0.02047686092555523,0.1716490387916565,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Ransomware→Trojan,7,197,0.06949590146541595,0.03229236602783203,0.6192893401015228,0.04075433313846588,-0.028741560876369476,0.20831933617591858,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Spyware→Benign,7,2,2.0356831550598145,2.0356831550598145,1.0,1.7808599472045898,-0.2548229396343231,2.0356831550598145,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Spyware→Ransomware,7,152,-0.006433872971683741,-0.02920246124267578,0.42105263157894735,-0.03116396628320217,-0.024730077013373375,0.3078674376010895,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Spyware→Trojan,7,246,0.059160877019166946,0.02957773208618164,0.6178861788617886,0.057185690850019455,-0.001975172897800803,0.21769700944423676,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Trojan→Ransomware,7,268,0.031538642942905426,-0.0014543533325195312,0.48507462686567165,0.006039720959961414,-0.025498930364847183,0.14659322798252106,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
