scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Spyware→Benign,17,2,5.181124687194824,5.181124687194824,1.0,4.519712448120117,-0.6614116430282593,5.181124687194824,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair,ALL_WRONG,Spyware→Benign,51,2,4.604597091674805,4.604597091674805,1.0,3.794593334197998,-0.8100031614303589,4.604597091674805,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair,ALL_WRONG,Spyware→Benign,19,2,3.3710145950317383,3.3710145950317383,1.0,2.741366386413574,-0.6296476125717163,3.3710145950317383,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair,ALL_WRONG,Spyware→Benign,39,2,2.172915458679199,2.172915458679199,1.0,1.4951534271240234,-0.6777616739273071,2.172915458679199,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair,ALL_WRONG,Spyware→Benign,7,2,2.0356831550598145,2.0356831550598145,1.0,1.7808599472045898,-0.2548229396343231,2.0356831550598145,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair,ALL_WRONG,Spyware→Benign,52,2,1.498776912689209,1.498776912689209,1.0,1.0685234069824219,-0.43025314807891846,1.498776912689209,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair,ALL_WRONG,Spyware→Benign,37,2,1.2545461654663086,1.2545461654663086,1.0,1.202019214630127,-0.0525263249874115,1.2545461654663086,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair,ALL_WRONG,Spyware→Benign,45,2,1.129197597503662,1.129197597503662,1.0,0.7534875869750977,-0.3757096529006958,1.129197597503662,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair,ALL_WRONG,Spyware→Benign,40,2,0.7869234085083008,0.7869234085083008,1.0,0.7130231857299805,-0.07389935851097107,0.7869234085083008,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair,ALL_WRONG,Spyware→Benign,34,2,0.38226795196533203,0.38226795196533203,1.0,0.3417177200317383,-0.04054984450340271,0.38226795196533203,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair,ALL_WRONG,Spyware→Benign,49,2,0.35442638397216797,0.35442638397216797,1.0,0.2313823699951172,-0.12304386496543884,0.35442638397216797,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
