epoch,lr,epoch_seconds,train_step_loss,train_loss,train_acc,train_macro_f1,train_weighted_f1,train_malware_avg_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1,val_malware_avg_f1,macro_f1_gap_train_minus_val,cont_gate_min,cont_gate_max,cont_gate_mean,cont_gate_std
11,0.00099593630915256,10.166,0.507893678594016,0.4685602733346116,0.8637895724891202,0.7944326847595446,0.8632885065937338,0.7260453862870246,0.5482014929475231,0.8400170648464164,0.7595315221471046,0.8397315001591513,0.679716718042871,0.03490116261244003,0.4094657897949219,0.5072976350784302,0.4719346761703491,0.019132766872644424
12,0.000992783682680799,10.268,0.49697657210375834,0.4579056030563226,0.8688241317518559,0.8017798115926719,0.86803548087657,0.7359982200190109,0.5459008844639254,0.8426621160409556,0.7633567552855924,0.8421939119099043,0.6849312805254449,0.03842305630707943,0.39850497245788574,0.5031648278236389,0.46936482191085815,0.02025168389081955
13,0.0009887406033819684,10.136,0.48599091630480845,0.4388157780264636,0.8763333048894957,0.8118188972537288,0.8748014021662006,0.7493263895810968,0.5357118609822243,0.8514505119453925,0.7753749685148328,0.8502453437336562,0.7009260338612768,0.036443928738896014,0.3956243395805359,0.5031847357749939,0.46674519777297974,0.020751575008034706
14,0.0009838147674873074,10.249,0.4717686430709498,0.4332893490231844,0.875949313081321,0.8130533625204485,0.8755852813566866,0.7509084142117374,0.546156530697598,0.8484641638225257,0.7724556604178662,0.8482296269901486,0.6970055232315536,0.04059770210258229,0.39035531878471375,0.5069304704666138,0.4646824896335602,0.022187381982803345
15,0.0009780155516054079,10.17,0.4648548540798244,0.44021383196189245,0.8742000170663026,0.807878542575563,0.8723533160515654,0.7438736108060006,0.5520973382549481,0.846245733788396,0.7670185322295267,0.844837680142169,0.6895856130927452,0.04086001034603637,0.38572511076927185,0.5109443664550781,0.4630874991416931,0.022560646757483482
16,0.0009713539948733066,10.156,0.44930476924239676,0.41799435100617266,0.8779759365133544,0.8148571022896403,0.8770670877053968,0.753164137296448,0.5395691754874923,0.8466723549488054,0.7696704254435307,0.846496146955791,0.6932354889773693,0.04518667684610955,0.3792394995689392,0.5107880234718323,0.46087709069252014,0.023726079612970352
17,0.0009638427779428612,10.279,0.4414405031399125,0.40704335739856917,0.8821785135250448,0.8213825448950294,0.8811531461727304,0.761914517960439,0.536999419524808,0.8501706484641638,0.7736114973474065,0.8489520794503033,0.6984618125590892,0.04777104754762285,0.37699708342552185,0.5145759582519531,0.4593949019908905,0.02411048114299774
18,0.0009554961988424088,10.165,0.4301696353443288,0.3988066387976057,0.8877463947435787,0.830476679945283,0.8872860591904558,0.7740186801241472,0.542424487538712,0.8481228668941979,0.7715163544370297,0.8477243542277241,0.6956112211955957,0.05896032550825325,0.37307029962539673,0.5081461071968079,0.4581528306007385,0.024141373112797737
19,0.0009463301457596552,10.247,0.42437639666688004,0.37667972263963123,0.8927382882498507,0.8374044168576229,0.8919388813088247,0.7832201116691334,0.5312466383387204,0.8531569965870307,0.7787290603338903,0.8525319450430402,0.7052281186802302,0.05867535652373257,0.3711049556732178,0.5118058919906616,0.4567267894744873,0.02478613704442978
20,0.0009363620667976085,10.151,0.41601856555769046,0.36589444301083424,0.897303524191484,0.8440858138335389,0.8963892582376797,0.7921570860216268,0.542434907081591,0.8570819112627986,0.7843683891328835,0.8563409353352927,0.7126903263599894,0.05971742470065533,0.36941081285476685,0.5113465785980225,0.4555586874485016,0.024841386824846268
21,0.0009256109367611207,10.14,0.4038424445394872,0.35363831760350506,0.8991594845976619,0.8471345216011592,0.8983686193823542,0.7962149207247675,0.5296109234106825,0.8592150170648464,0.7874225945176865,0.8583699279206994,0.7167341660827602,0.05971192708347273,0.3649420738220215,0.5096204280853271,0.4542461037635803,0.025513185188174248
22,0.0009140972210372712,10.256,0.3944269739042442,0.3533909294154418,0.9015700998378702,0.8511686156809949,0.9010834509078642,0.8016079341430468,0.5435367988238156,0.857679180887372,0.7859478336174529,0.8574906705198138,0.7147393549538501,0.06522078206354198,0.3654814064502716,0.5100128054618835,0.4535791873931885,0.025676390156149864
23,0.0009018428366383368,10.148,0.3850281979100006,0.3505081299151035,0.8985621640071678,0.8460506778905033,0.8975589294367173,0.7947911297173484,0.5650496413683321,0.8528156996587031,0.7769355599523728,0.8512736588682996,0.7027799554594205,0.06911511793813041,0.36388009786605835,0.5091031193733215,0.4524126648902893,0.02658127062022686
24,0.0008888711104815145,10.245,0.37670886303969786,0.33704025238912577,0.9049833603549791,0.8561908233078357,0.9042874129159193,0.808389490325474,0.5447315178633549,0.8593856655290102,0.7873498418618019,0.8582504297819465,0.7166938706772971,0.06884098144603379,0.35871025919914246,0.5081740617752075,0.4509862959384918,0.027192262932658195
25,0.0008752067349848089,10.135,0.3708613733401406,0.3241227066031657,0.9104445771823535,0.8650932428073232,0.9103383012849791,0.8201456579866919,0.5497253756067452,0.8607508532423208,0.7911773346961941,0.8609350572076089,0.7217404863207704,0.07391590811112914,0.3578042685985565,0.5081708431243896,0.44989949464797974,0.02754291146993637
26,0.0008608757210636101,10.254,0.35911169777994567,0.3282415367722033,0.9061780015359673,0.8576153811481784,0.905255049545556,0.8102249662979709,0.5488891371687932,0.856655290102389,0.7833494473693765,0.8555651197866749,0.7113602831955986,0.07426593377880186,0.3572312295436859,0.5072451233863831,0.44890186190605164,0.028184328228235245
27,0.0008459053486174387,10.138,0.3531209123842606,0.3152387698377824,0.9103379127911938,0.8633099956635142,0.9092342765598092,0.8177679942180189,0.5800097668943959,0.8568259385665529,0.7833398710512657,0.8557038056320418,0.7113759537406842,0.0799701246122485,0.35701894760131836,0.5048144459724426,0.44838133454322815,0.028542928397655487
28,0.0008303241146011062,10.134,0.34626394505564473,0.3047096760558415,0.914881815854595,0.871191155075802,0.9143645310675974,0.8282762058575526,0.5772240707084995,0.8632252559726963,0.7936536341205747,0.8625274137702343,0.7249852972207877,0.07753752095522737,0.3547290861606598,0.5059633851051331,0.4476712644100189,0.029371200129389763
29,0.0008141616787791424,10.251,0.3394880094151009,0.29184760239122465,0.9169724379213243,0.8737505659187219,0.9161815398587595,0.8316745323360735,0.5699629373314438,0.863481228668942,0.7939770371021142,0.8628826458037948,0.7253880622144999,0.07977352881660771,0.35623446106910706,0.5037490129470825,0.4467807114124298,0.029110416769981384
30,0.0007974488072667468,10.128,0.3306456536667493,0.2825509851647579,0.9205350285860568,0.879578559007506,0.9199352288019762,0.8395376066298113,0.58490413964405,0.864419795221843,0.7956874495795792,0.8639101282940396,0.7277823389952219,0.08389110942792688,0.3595829904079437,0.5050621628761292,0.44641318917274475,0.028971903026103973
31,0.0007802173139647414,10.261,0.32489278667773064,0.2765766691837063,0.9221776602099155,0.8819740798109922,0.9215746272830292,0.8426392175257673,0.5990177920653958,0.8627986348122867,0.7926813657273477,0.8619030351342417,0.7236889005352861,0.08929271408364448,0.35696038603782654,0.5041507482528687,0.44545748829841614,0.0285198837518692
32,0.0007624999999999999,10.172,0.31602603208923086,0.27015580912734555,0.9243536137895725,0.8856114878971952,0.9239795223323503,0.847489094974038,0.6197066847781679,0.8633105802047781,0.7938920050190331,0.8626919573559114,0.7253031056681533,0.09171948287816212,0.35828298330307007,0.5066066384315491,0.4447910785675049,0.02867252193391323
33,0.0007443305912866413,10.249,0.3073396057053245,0.26185295654091884,0.9267428961515488,0.8888473758568372,0.9261562545143053,0.8518036122535607,0.5778110817023918,0.863481228668942,0.7938609097856186,0.8627658725620504,0.7252616647741797,0.09498646607121852,0.35712724924087524,0.5068073868751526,0.44411253929138184,0.02869441732764244
34,0.0007257436743268323,10.172,0.2999948439174712,0.25129049641426454,0.9297508319822511,0.8937819196206941,0.9294046167823651,0.8583901153532283,0.6080651111163377,0.8624573378839591,0.7929177329095514,0.861953812129074,0.7241179972491648,0.10086418671114272,0.3577035963535309,0.5049265027046204,0.4437742531299591,0.02875886857509613
35,0.0007067746303734177,10.182,0.2921601614454458,0.2448698583545615,0.9311801348237905,0.8958104214664914,0.9307681140114744,0.861094784480958,0.6323959795281342,0.8651023890784983,0.7971142400638228,0.8647312209305584,0.7297133012472393,0.09869618140266856,0.357398122549057,0.5051862001419067,0.44315579533576965,0.029368363320827484
36,0.0006874595680796927,10.306,0.2869978176798773,0.23750211390143663,0.9330147623517365,0.8990563130170066,0.9329034680145283,0.865422639881645,0.6282875765712594,0.8651023890784983,0.797169515258954,0.8648975799428208,0.7296446851915331,0.10188679775805265,0.35857295989990234,0.5049335360527039,0.4428090453147888,0.02951992116868496
37,0.0006678352547645297,10.201,0.27982458020092754,0.2328440599783725,0.9332494240122877,0.8989264132737609,0.9328195862080434,0.8652494402239839,0.6412341986499955,0.8656143344709898,0.7975192766857406,0.8650921092599758,0.730167945711567,0.10140713658802025,0.35793134570121765,0.5060421228408813,0.4423908293247223,0.029409905895590782
38,0.0006479390464236974,10.312,0.27474916016132883,0.22590474020942444,0.9358093694001195,0.9032249033441451,0.9357018254165342,0.8709736489033046,0.6743825154092938,0.863481228668942,0.795013277057917,0.8634948833480387,0.726741252231944,0.10821162628622805,0.35766565799713135,0.5047544836997986,0.441928893327713,0.03008231520652771
39,0.0006278088166205988,10.138,0.2700392209582793,0.22600054587049587,0.9377506613192252,0.9055880722316649,0.9372427992843784,0.8741529821639603,0.6404622521823584,0.8665529010238908,0.7986180260464407,0.8658588318022971,0.7316328720569166,0.10697004618522421,0.35567837953567505,0.5056334733963013,0.4414553940296173,0.030605020001530647
40,0.000607482884391792,10.308,0.2609714830946074,0.21257743118352293,0.9405666012458401,0.910133296634062,0.9402787399358509,0.880184839956527,0.66819439377801,0.8639931740614335,0.795337171214677,0.8637469076151081,0.727173111107624,0.114796125419385,0.35301458835601807,0.5018579363822937,0.44085392355918884,0.03028465434908867
41,0.0005869999413045246,10.168,0.2563213441625513,0.2101742115540252,0.9402466080723612,0.9097324489987088,0.9399830399760819,0.8796645977547616,0.7081443971741321,0.8642491467576792,0.7952127663966199,0.8636440850122148,0.7270356721479715,0.11451968260208889,0.3511829972267151,0.5025522708892822,0.44082266092300415,0.030474621802568436
42,0.0005663989778051377,10.169,0.2502572290146043,0.2025045355563685,0.9432972096595272,0.9140671477023374,0.9429077591402683,0.8854299747142278,0.6823934516402235,0.8630546075085325,0.7942415913940883,0.8628300647922428,0.7258831030209266,0.11982555630824909,0.3510349690914154,0.5034180283546448,0.4407074451446533,0.030716856941580772
43,0.0005457192089985347,10.299,0.2406813156109884,0.19949703095019072,0.9419532383309156,0.9124457585947285,0.9418478349572862,0.8832610114596381,0.7607273818689808,0.8620307167235495,0.7928497754628007,0.8620380614820844,0.7238850321299952,0.11959598313192787,0.3558764159679413,0.5034122467041016,0.4408138692378998,0.030528007075190544
44,0.0005250000000000001,10.157,0.23856695519404378,0.1920402000034127,0.9455158289956481,0.9179171353503901,0.9454325010365918,0.890563291578298,0.7273978376551293,0.8627133105802047,0.7941295534885076,0.8628453208297855,0.7256482905062228,0.12378758186188255,0.35439473390579224,0.5034911036491394,0.440542072057724,0.03065388649702072
45,0.0005042807910014655,10.268,0.22864513837576056,0.1874707036209255,0.9460918167079102,0.9182481952874528,0.9457115984664569,0.8909975937166038,0.7585402620123515,0.8661262798634812,0.7983881837953168,0.8657403306366107,0.731326512808324,0.11986001149213599,0.3537753224372864,0.5035009384155273,0.44042304158210754,0.030769340693950653
46,0.0004836010221948623,10.182,0.22730944034121267,0.18573800337269847,0.9466678044201724,0.9197092517818589,0.9466264203294643,0.8929670023758117,0.7583153540363897,0.8627986348122867,0.7941074489405221,0.8627421418771875,0.7256473053132076,0.12560180284133682,0.35303524136543274,0.5029096007347107,0.44051361083984375,0.030970996245741844
47,0.00046300005869547554,10.323,0.22281313559137542,0.17308090305621332,0.9506570526495435,0.9254759344176477,0.9504783859234941,0.9006345792235302,0.7830458901847995,0.8660409556313993,0.7986371522681146,0.8657958609737543,0.7316868806141851,0.12683878214953315,0.3535723090171814,0.5039670467376709,0.44046875834465027,0.031318072229623795
48,0.0004425171156082081,10.192,0.21538113105804688,0.171443164578115,0.9504650567454561,0.9250339620817969,0.9501821481260233,0.9000452827757291,0.8086422585790067,0.864419795221843,0.79581045485916,0.8639860946899909,0.7278895166094596,0.12922350722263687,0.353410542011261,0.5035668611526489,0.44021114706993103,0.03143317997455597
49,0.0004221911833794011,10.312,0.21176849508567294,0.16981807994701642,0.9515530335352845,0.9267914141812026,0.9513573373670211,0.9023885522416034,0.7896502471621126,0.8678327645051195,0.8014599341412245,0.8677061699490948,0.735422179936201,0.12533148003997807,0.3532210886478424,0.5036870241165161,0.44028913974761963,0.03143826127052307
50,0.0004020609535763026,10.444,0.2067367322784264,0.16622367252673048,0.9522996842734022,0.9279908449285633,0.9521487143331858,0.9039949043491955,0.828444129899907,0.8622013651877133,0.7932611287539058,0.8622845550857562,0.7244904151357873,0.13472971617465757,0.3528972566127777,0.5028947591781616,0.44044870138168335,0.031353216618299484
51,0.0003821647452354703,10.328,0.2019920659859704,0.16073210751179268,0.9534943254543903,0.9298105589119523,0.953340167318226,0.906421189660381,0.8623348585167843,0.867320819112628,0.8005301411691714,0.8671566867571079,0.7341539927094587,0.12928041774278087,0.35135409235954285,0.5022211074829102,0.4402923583984375,0.031346969306468964
52,0.00036254043192030736,10.385,0.19552792580764095,0.15383672761979675,0.9553929516170322,0.9326756931583341,0.9552614776828743,0.9102342575444454,0.8887230392609033,0.8640784982935154,0.7955502375584238,0.8638413538056456,0.7275140823873408,0.1371254555999103,0.35025233030319214,0.503423810005188,0.44019755721092224,0.031686123460531235
53,0.00034322536962658233,10.24,0.19329293278340076,0.14826907104717119,0.9579742298830958,0.9366016798203687,0.9578698510755665,0.9154689064271583,0.899699374026406,0.8627986348122867,0.7935791750259154,0.8625589239126698,0.7248575648808148,0.14302250479445333,0.34975069761276245,0.5036965608596802,0.4402306079864502,0.03162118420004845
54,0.00032425632567316783,10.325,0.18787108308189263,0.14695148415782772,0.9582728901783428,0.9370181450835275,0.9581481683526363,0.9160241934447034,0.9082223722959134,0.8627986348122867,0.7935966506483431,0.8625460466521554,0.7249092998405667,0.14342149443518448,0.3489290773868561,0.5041322112083435,0.44023141264915466,0.03158329427242279
55,0.00030566940871335895,10.188,0.18131070825587525,0.14004174872567826,0.9588275450123731,0.9379043149074751,0.9587191882948408,0.9172057532099668,0.9864801477653582,0.8631399317406143,0.794028052756937,0.8628878099024453,0.7254276198306372,0.14387626215053806,0.34899160265922546,0.5032418966293335,0.43998366594314575,0.0316568985581398
56,0.0002875000000000001,10.213,0.17789312137626362,0.1397769807436018,0.9596168615069545,0.9390199818907294,0.9594642761963947,0.9186933091876393,0.9336182742802356,0.8624573378839591,0.7923978139241447,0.8618938037675282,0.7232255290698356,0.14662216796658478,0.348359078168869,0.5035333037376404,0.4399022161960602,0.03184447064995766
57,0.0002697826860352586,10.256,0.17564074119739093,0.13649842414468696,0.9611314958614217,0.9412751397206346,0.9609834411826336,0.9217001862941795,0.9454428295633491,0.8626279863481229,0.7929206767938658,0.8621923526683053,0.7239511185465424,0.1483544629267688,0.34909871220588684,0.504085123538971,0.43992605805397034,0.03188052028417587
58,0.00025255119273325324,10.153,0.17050564039871446,0.131897540097529,0.9629021247546719,0.9440767178177794,0.9628287514957521,0.9254356237570392,0.947928729643187,0.865443686006826,0.7977237365386737,0.8653387860821713,0.7303267592225406,0.14635298127910568,0.3489798605442047,0.502785325050354,0.43976831436157227,0.03185645863413811
59,0.00023583832122085768,10.248,0.16846696190311597,0.1286758003562971,0.961920812356003,0.9426252700574698,0.9618671270781721,0.9235003600766262,1.033272442557299,0.8630546075085325,0.7940660487709115,0.8628667714573145,0.7254782811826033,0.1485592212865583,0.3490702509880066,0.5024669766426086,0.43984290957450867,0.03187298774719238
60,0.00021967588539889384,10.124,0.16392613635101622,0.12435312708311291,0.9643954262309071,0.9463251661373425,0.9643193106449304,0.9284406659609011,1.011030178428103,0.863481228668942,0.794897885322141,0.863380433930668,0.7266443182467514,0.15142728081520151,0.3491046726703644,0.5022749900817871,0.4397311508655548,0.031908679753541946
61,0.0002040946513825614,10.235,0.16022420080817493,0.12362566459785702,0.964416759109139,0.9462808992496884,0.9642985215384804,0.9283745323329179,1.0006987775958847,0.8661262798634812,0.7985117303817745,0.8658693334753228,0.7314058663723767,0.1477691688679139,0.34866419434547424,0.502532958984375,0.43970513343811035,0.03195980563759804
