run,true_class,pred_class,pair_n,feature_idx,feature,strategy,pair_bin_mean,true_correct_bin_mean,pred_correct_bin_mean,dist_bin_to_true_correct,dist_bin_to_pred_correct,bin_closer_to_pred_correct,pair_offset_mean,true_correct_offset_mean,pred_correct_offset_mean,dist_offset_to_true_correct,dist_offset_to_pred_correct,offset_closer_to_pred_correct,pair_raw_mean,true_correct_raw_mean,pred_correct_raw_mean,dist_raw_to_true_correct,dist_raw_to_pred_correct,raw_closer_to_pred_correct
C2_K512,Spyware,Ransomware,161,2,pslist.avg_threads,rank_uniform_offset,29.527950310559007,52.363304981774,26.484353741496598,22.835354671214994,3.0435965690624087,True,0.5413690918643658,0.502783358683149,0.5015510635710635,0.03858573318121672,0.03981802829330228,False,0.5501686930656433,0.5666225552558899,0.544914960861206,0.016453862190246582,0.005253732204437256,True
C2_K512,Spyware,Ransomware,161,29,malfind.uniqueInjections,rank_uniform_offset,81.73291925465838,94.15127582017011,80.45986394557823,12.41835656551173,1.2730553090801493,True,0.07201775461898087,0.07275858218413873,0.0765481124169567,0.0007408275651578644,0.004530357797975837,False,0.015999725088477135,0.02074059285223484,0.01619512401521206,0.004740867763757706,0.00019539892673492432,True
C2_K512,Spyware,Ransomware,161,4,pslist.avg_handlers,rank_uniform_offset,64.90062111801242,76.89489671931956,70.39795918367346,11.994275601307137,5.49733806566104,True,0.5181925722762294,0.491752928579451,0.5034238206495081,0.02643964369677837,0.01476875162672131,True,0.1495460867881775,0.1548413783311844,0.15184791386127472,0.005295291543006897,0.002301827073097229,True
C2_K512,Spyware,Ransomware,161,8,handles.avg_handles_per_proc,rank_uniform_offset,61.70807453416149,71.39003645200486,66.49047619047619,9.681961917843374,4.782401656314697,True,0.4809545167600331,0.49772815614264576,0.5040338573625729,0.01677363938261267,0.0230793406025398,False,0.12413444370031357,0.12908637523651123,0.12677793204784393,0.004951931536197662,0.002643488347530365,True
C2_K512,Spyware,Ransomware,161,6,dlllist.avg_dlls_per_proc,rank_uniform_offset,50.22360248447205,59.50243013365735,53.13537414965987,9.278827649185295,2.911771665187814,True,0.4372402798812489,0.4878103919537316,0.48201428665177654,0.05057011207248269,0.04477400677052762,True,0.6698473691940308,0.6840410828590393,0.6725599765777588,0.014193713665008545,0.0027126073837280273,True
C2_K512,Spyware,Ransomware,161,10,handles.nfile,keep_current,150.72670807453417,142.64580801944106,156.16938775510204,8.08090005509311,5.442679680567863,True,0.099560306679388,0.07007559043958439,0.07176647507997394,0.029484716239803616,0.027793831599414065,True,0.0114024318754673,0.012722884304821491,0.012695029377937317,0.0013204524293541908,0.0012925975024700165,True
C2_K512,Spyware,Ransomware,161,42,psxview.not_in_session_false_avg,rank_uniform_offset,252.64596273291926,260.34264884568654,235.25238095238095,7.696686112767281,17.393581780538312,False,0.5390951041340458,0.5394132915101105,0.5303528789698136,0.0003181873760647047,0.008742225164232176,False,0.14500746130943298,0.16336971521377563,0.13699573278427124,0.01836225390434265,0.008011728525161743,True
C2_K512,Spyware,Ransomware,161,24,ldrmodules.not_in_init_avg,rank_uniform_offset,185.2608695652174,178.44410692588093,165.53809523809525,6.816762639336474,19.722774327122153,False,0.5136226613641434,0.5017353273070398,0.524844858283573,0.011887334057103516,0.011222196919429606,True,0.03115103766322136,0.024778233841061592,0.026580508798360825,0.006372803822159767,0.004570528864860535,True
C2_K512,Spyware,Ransomware,161,41,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,263.0869565217391,269.3037667071689,248.94557823129253,6.216810185429779,14.141378290446596,False,0.4968259910248822,0.549101721472899,0.5298533151952588,0.052275730448016866,0.033027324170376626,True,0.1489071398973465,0.16107836365699768,0.14482691884040833,0.012171223759651184,0.004080221056938171,True
C2_K512,Spyware,Ransomware,161,43,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,274.2049689440994,279.7946537059538,271.81632653061223,5.589684761854414,2.3886424134871618,True,0.5443142008163636,0.5243875723285346,0.5451620787252247,0.019926628487829,0.0008478779088610944,True,0.18790490925312042,0.1957782357931137,0.18639187514781952,0.007873326539993286,0.0015130341053009033,True
C2_K512,Spyware,Ransomware,161,28,malfind.protection,keep_current,42.38509316770186,47.7314702308627,42.637414965986395,5.346377063160837,0.2523217982845338,True,0.0832749460389988,0.09650296138408271,0.08391526936534412,0.013228015345083902,0.0006403233263453101,True,0.01570654846727848,0.020039869472384453,0.01623416133224964,0.004333321005105972,0.0005276128649711609,True
