run,true_class,pred_class,pair_n,feature_idx,feature,strategy,pair_bin_mean,true_correct_bin_mean,pred_correct_bin_mean,dist_bin_to_true_correct,dist_bin_to_pred_correct,bin_closer_to_pred_correct,pair_offset_mean,true_correct_offset_mean,pred_correct_offset_mean,dist_offset_to_true_correct,dist_offset_to_pred_correct,offset_closer_to_pred_correct,pair_raw_mean,true_correct_raw_mean,pred_correct_raw_mean,dist_raw_to_true_correct,dist_raw_to_pred_correct,raw_closer_to_pred_correct
K1024_RANK_SAFE,Spyware,Trojan,252,29,malfind.uniqueInjections,unknown,29.115079365079364,188.73478539397823,151.18541505042668,159.61970602889886,122.07033568534732,True,0.036697657069280035,0.07441032061223263,0.11851262660152326,0.03771266354295259,0.08181496953224322,False,0.0002742794749792665,0.020866863429546356,0.003355705877766013,0.02059258395456709,0.0030814264027867466,True
K1024_RANK_SAFE,Spyware,Trojan,252,37,psxview.not_in_pslist_false_avg,unknown,412.58730158730157,370.7347853939782,347.8200155159038,41.85251619332337,64.76728607139779,False,0.27710258426691686,0.26037216014428627,0.2714537304795013,0.016730424122630594,0.005648853787415586,True,0.0911276713013649,0.0950075164437294,0.07402241230010986,0.003879845142364502,0.017105259001255035,False
K1024_RANK_SAFE,Spyware,Trojan,252,40,psxview.not_in_pspcid_list_false_avg,unknown,412.4920634920635,370.6438180653427,347.810705973623,41.84824542672078,64.6813575184405,False,0.35700122029742315,0.28993051736746855,0.2827821334800846,0.0670707029299546,0.07421908681733858,False,0.05023704469203949,0.05237593501806259,0.04080722853541374,0.002138890326023102,0.009429816156625748,False
K1024_RANK_SAFE,Spyware,Trojan,252,2,pslist.avg_threads,unknown,74.2936507936508,107.73094170403587,51.733126454615984,33.43729091038507,22.560524339034814,True,0.45632234115951825,0.48437680770133096,0.47260598198336307,0.028054466541812706,0.016283640823844814,True,0.5630893111228943,0.5681433081626892,0.5520972013473511,0.005053997039794922,0.010992109775543213,False
K1024_RANK_SAFE,Spyware,Trojan,252,42,psxview.not_in_session_false_avg,unknown,552.2420634920635,520.1390134529148,496.0209464701319,32.103050039148684,56.221117021931605,False,0.49663912155041806,0.46827642407974085,0.5044621616562477,0.02836269747067721,0.007823040105829626,True,0.15869583189487457,0.16368263959884644,0.1416960507631302,0.004986807703971863,0.016999781131744385,False
K1024_RANK_SAFE,Spyware,Trojan,252,28,malfind.protection,unknown,3.5277777777777777,19.684176809737348,6.167571761055082,16.15639903195957,2.639793983277304,True,0.4604125356686021,0.33014389720353404,0.4059354441689835,0.13026863846506803,0.0544770914996186,True,0.0038985239807516336,0.019564341753721237,0.006425715517252684,0.015665817772969604,0.00252719153650105,True
K1024_RANK_SAFE,Spyware,Trojan,252,27,malfind.commitCharge,unknown,0.003968253968253968,12.6527866752082,7.280062063615206,12.648818421239945,7.276093809646952,True,0.029302162073907397,0.15102483575697093,0.05914884607240419,0.12172267368306353,0.029846683998496795,True,3.252239912399091e-05,0.012515944428741932,0.007174204103648663,0.012483422029617941,0.007141681704524672,True
K1024_RANK_SAFE,Spyware,Trojan,252,39,psxview.not_in_ethread_pool_false_avg,unknown,408.9087301587302,398.73414477898785,352.43522110162917,10.174585379742325,56.47350905710101,False,0.3117012368470785,0.3158271127248578,0.29281234228513886,0.004125875877779295,0.01888889456193965,False,0.06337226182222366,0.07244790345430374,0.051698971539735794,0.009075641632080078,0.01167329028248787,False
K1024_RANK_SAFE,Spyware,Trojan,252,26,malfind.ninjections,unknown,2.4404761904761907,9.864189622037156,3.757951900698216,7.423713431560965,1.3174757102220251,True,0.0,0.0,0.0,0.0,0.0,False,0.0038985239807516336,0.019564341753721237,0.006425715517252684,0.015665817772969604,0.00252719153650105,True
K1024_RANK_SAFE,Spyware,Trojan,252,8,handles.avg_handles_per_proc,unknown,135.5952380952381,142.8129404228059,130.38634600465477,7.2177023275677925,5.208892090583333,True,0.510994349475599,0.4989825099639381,0.508602794420727,0.012011839511660849,0.0023915550548719855,True,0.1257174164056778,0.12922747433185577,0.12592890858650208,0.0035100579261779785,0.00021149218082427979,True
K1024_RANK_SAFE,Spyware,Trojan,252,25,ldrmodules.not_in_mem_avg,unknown,174.4920634920635,181.57463164638054,177.39953452288597,7.082568154317045,2.907471030822478,True,0.5979921041666424,0.5104501856196613,0.5491291819755537,0.08754191854698112,0.048862922191088676,True,0.025605084374547005,0.026647625491023064,0.025704190135002136,0.001042541116476059,9.910576045513153e-05,True
