run,true_class,pred_class,pair_n,feature_idx,feature,strategy,pair_bin_mean,true_correct_bin_mean,pred_correct_bin_mean,dist_bin_to_true_correct,dist_bin_to_pred_correct,bin_closer_to_pred_correct,pair_offset_mean,true_correct_offset_mean,pred_correct_offset_mean,dist_offset_to_true_correct,dist_offset_to_pred_correct,offset_closer_to_pred_correct,pair_raw_mean,true_correct_raw_mean,pred_correct_raw_mean,dist_raw_to_true_correct,dist_raw_to_pred_correct,raw_closer_to_pred_correct
K1024_RANK_SAFE,Trojan,Spyware,224,39,psxview.not_in_ethread_pool_false_avg,unknown,477.51785714285717,352.43522110162917,398.73414477898785,125.082636041228,78.78371236386931,True,0.3709868772836801,0.29281234228513886,0.3158271127248578,0.07817453499854127,0.05515976455882232,True,0.07874452322721481,0.051698971539735794,0.07244790345430374,0.02704555168747902,0.006296619772911072,True
K1024_RANK_SAFE,Trojan,Spyware,224,29,malfind.uniqueInjections,unknown,32.044642857142854,151.18541505042668,188.73478539397823,119.14077219328382,156.69014253683537,False,0.026149883700002517,0.11851262660152326,0.07441032061223263,0.09236274290152074,0.048260436912230115,True,0.0038719733711332083,0.003355705877766013,0.020866863429546356,0.0005162674933671951,0.016994890058413148,False
K1024_RANK_SAFE,Trojan,Spyware,224,37,psxview.not_in_pslist_false_avg,unknown,465.77232142857144,347.8200155159038,370.7347853939782,117.95230591266767,95.03753603459324,True,0.3380411080475564,0.2714537304795013,0.26037216014428627,0.0665873775680551,0.07766894790327011,False,0.107990562915802,0.07402241230010986,0.0950075164437294,0.03396815061569214,0.012983046472072601,True
K1024_RANK_SAFE,Trojan,Spyware,224,40,psxview.not_in_pspcid_list_false_avg,unknown,465.65625,347.810705973623,370.6438180653427,117.84554402637701,95.01243193465729,True,0.39828863267237985,0.2827821334800846,0.28993051736746855,0.11550649919229528,0.1083581153049113,True,0.0595332607626915,0.04080722853541374,0.05237593501806259,0.018726032227277756,0.007157325744628906,True
K1024_RANK_SAFE,Trojan,Spyware,224,41,psxview.not_in_csrss_handles_false_avg,unknown,586.4508928571429,483.4243599689682,537.1018577834722,103.0265328881747,49.349035073670734,True,0.5165133260140594,0.49236160538305984,0.4883634334652041,0.024151720630999574,0.028149892548855304,False,0.16259224712848663,0.13733628392219543,0.16069690883159637,0.0252559632062912,0.0018953382968902588,True
K1024_RANK_SAFE,Trojan,Spyware,224,42,psxview.not_in_session_false_avg,unknown,588.2901785714286,496.0209464701319,520.1390134529148,92.26923210129667,68.15116511851375,True,0.49510834320348557,0.5044621616562477,0.46827642407974085,0.00935381845276212,0.02683191912374472,False,0.17318524420261383,0.1416960507631302,0.16368263959884644,0.03148919343948364,0.009502604603767395,True
K1024_RANK_SAFE,Trojan,Spyware,224,43,psxview.not_in_deskthrd_false_avg,unknown,615.7366071428571,534.5725368502715,558.7809096732864,81.16407029258562,56.95569746957074,True,0.5588493035424368,0.5424542327904951,0.563656360757866,0.016395070751941687,0.004807057215429178,True,0.20011965930461884,0.1768897920846939,0.19588249921798706,0.023229867219924927,0.004237160086631775,True
K1024_RANK_SAFE,Trojan,Spyware,224,24,ldrmodules.not_in_init_avg,unknown,342.71875,369.8099301784329,359.5060858424087,27.09118017843292,16.78733584240871,True,0.4772038401383075,0.5040753937310657,0.48134018846758875,0.02687155359275817,0.004136348329281225,True,0.025645965710282326,0.024912387132644653,0.02547547034919262,0.0007335785776376724,0.00017049536108970642,True
K1024_RANK_SAFE,Trojan,Spyware,224,2,pslist.avg_threads,unknown,67.27232142857143,51.733126454615984,107.73094170403587,15.539194973955446,40.45862027546444,False,0.4711958856122302,0.47260598198336307,0.48437680770133096,0.001410096371132874,0.013180922089100766,False,0.5581935048103333,0.5520972013473511,0.5681433081626892,0.006096303462982178,0.009949803352355957,False
K1024_RANK_SAFE,Trojan,Spyware,224,14,handles.nthread,unknown,214.30357142857142,207.50737005430565,206.82319026265213,6.796201374265763,7.480381165919283,False,0.508249935819809,0.5247529828039491,0.5239949051883939,0.01650304698414007,0.015744969368584827,True,0.2099822461605072,0.20335495471954346,0.2026854306459427,0.006627291440963745,0.007296815514564514,False
