run,true_class,pred_class,pair_n,feature_idx,feature,strategy,pair_bin_mean,true_correct_bin_mean,pred_correct_bin_mean,dist_bin_to_true_correct,dist_bin_to_pred_correct,bin_closer_to_pred_correct,pair_offset_mean,true_correct_offset_mean,pred_correct_offset_mean,dist_offset_to_true_correct,dist_offset_to_pred_correct,offset_closer_to_pred_correct,pair_raw_mean,true_correct_raw_mean,pred_correct_raw_mean,dist_raw_to_true_correct,dist_raw_to_pred_correct,raw_closer_to_pred_correct
C2_K512,Ransomware,Spyware,287,40,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,197.4738675958188,167.04761904761904,186.22843256379102,30.426248548199766,11.245435032027785,True,0.32532600015531643,0.30600874205595074,0.29306323282400265,0.019317258099365686,0.03226276733131378,False,0.05701012536883354,0.03956751525402069,0.05234800651669502,0.01744261011481285,0.004662118852138519,True
C2_K512,Ransomware,Spyware,287,42,psxview.not_in_session_false_avg,rank_uniform_offset,264.85714285714283,235.25238095238095,260.34264884568654,29.604761904761887,4.514494011456293,True,0.5172006514909895,0.5303528789698136,0.5394132915101105,0.013152227478824163,0.022212640019121044,False,0.15859229862689972,0.13699573278427124,0.16336971521377563,0.02159656584262848,0.0047774165868759155,True
C2_K512,Ransomware,Spyware,287,37,psxview.not_in_pslist_false_avg,rank_uniform_offset,193.97909407665506,166.84625850340137,186.29465370595383,27.132835573253686,7.684440370701225,True,0.26811121977891655,0.27195330799943734,0.2624021575583613,0.0038420882205207896,0.005709062220555228,False,0.09235302358865738,0.07065443694591522,0.09496883302927017,0.021698586642742157,0.002615809440612793,True
C2_K512,Ransomware,Spyware,287,41,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,272.5296167247387,248.94557823129253,269.3037667071689,23.584038493446144,3.225850017569769,True,0.561570570223319,0.5298533151952588,0.549101721472899,0.03171725502806022,0.01246884875041998,True,0.15665414929389954,0.14482691884040833,0.16107836365699768,0.011827230453491211,0.0044242143630981445,True
C2_K512,Ransomware,Spyware,287,10,handles.nfile,keep_current,133.94076655052265,156.16938775510204,142.64580801944106,22.228621204579383,8.70504146891841,True,0.08449811480601906,0.07176647507997394,0.07007559043958439,0.012731639726045116,0.014422524366434666,False,0.017938559874892235,0.012695029377937317,0.012722884304821491,0.005243530496954918,0.0052156755700707436,True
C2_K512,Ransomware,Spyware,287,43,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,290.3693379790941,271.81632653061223,279.7946537059538,18.55301144848187,10.574684273140292,True,0.5368308958853838,0.5451620787252247,0.5243875723285346,0.008331182839840912,0.012443323556849184,False,0.19863735139369965,0.18639187514781952,0.1957782357931137,0.012245476245880127,0.0028591156005859375,True
C2_K512,Ransomware,Spyware,287,39,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,207.9616724738676,190.9687074829932,200.79465370595383,16.992964990874384,7.16701876791376,True,0.41805448285742086,0.38633293639488364,0.3727442364831922,0.03172154646253722,0.04531024637422865,False,0.0715264230966568,0.061025623232126236,0.073276087641716,0.010500799864530563,0.001749664545059204,True
C2_K512,Ransomware,Spyware,287,24,ldrmodules.not_in_init_avg,rank_uniform_offset,182.15331010452962,165.53809523809525,178.44410692588093,16.61521486643437,3.7092031786486928,True,0.4903778143434782,0.524844858283573,0.5017353273070398,0.034467043940094755,0.011357512963561633,True,0.03367454931139946,0.026580508798360825,0.024778233841061592,0.007094040513038635,0.008896315470337868,False
C2_K512,Ransomware,Spyware,287,11,handles.nevent,keep_current,127.06271777003484,142.3734693877551,127.18833535844472,15.310751617720271,0.1256175884098809,True,0.2175282051118305,0.20196047383328888,0.20756961080191355,0.015567731278541608,0.00995859430991694,True,0.27120399475097656,0.27990230917930603,0.2701191306114197,0.008698314428329468,0.0010848641395568848,True
C2_K512,Ransomware,Spyware,287,23,ldrmodules.not_in_load_avg,rank_uniform_offset,93.01393728222996,80.56190476190476,89.10571081409478,12.452032520325204,3.908226468135183,True,0.48724110783114283,0.48661238551987207,0.5065531902772545,0.0006287223112707574,0.01931208244611171,False,0.034780170768499374,0.026805296540260315,0.025933291763067245,0.00797487422823906,0.008846879005432129,False
C2_K512,Ransomware,Spyware,287,25,ldrmodules.not_in_mem_avg,rank_uniform_offset,92.99651567944251,80.59319727891156,89.09538274605103,12.40331840053095,3.90113293339148,True,0.5563000571672263,0.5115285367373105,0.5177546333559655,0.044771520429915834,0.038545423811260804,True,0.03478839620947838,0.026823237538337708,0.025937318801879883,0.00796515867114067,0.008851077407598495,False
