audit_subset,pair,feature_idx,feature,strategy,delta_margin_mean,delta_margin_positive_frac,abs_delta_margin_mean,gradxinput_mean,gradxinput_positive_frac,abs_gradxinput_mean,last_cls_attention_mean,rollout_attention_mean,occ_support_score,grad_support_score,attn_score,consensus_wrong_support_score
model_amplification,ALL,6,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.3868814706802368,0.503125,1.2490365505218506,-0.03417415916919708,0.45,0.23809757828712463,,,0.19596418707997393,0.0,0.0,0.09798209353998696
model_amplification,ALL,23,ldrmodules.not_in_load_avg,rank_uniform_offset,0.36571744084358215,0.653125,0.6489078402519226,-0.030981173738837242,0.44375,0.20093460381031036,,,0.18524412882806496,0.0,0.0,0.09262206441403248
model_amplification,ALL,43,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,-0.025538796558976173,0.5,0.3617303967475891,0.004790272563695908,0.503125,0.05295243859291077,,,0.0,0.2529333240621728,0.0,0.08852666342176047
model_amplification,ALL,39,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.1725350022315979,0.61875,0.39402520656585693,0.002065993845462799,0.490625,0.07015258073806763,,,0.08739286840413608,0.1090874650401353,0.0,0.08187704696611539
model_amplification,ALL,37,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.09084153175354004,0.484375,0.35104772448539734,0.0027959798462688923,0.5,0.036117035895586014,,,0.0460132838408678,0.14763178235144103,0.0,0.07467776574343826
model_amplification,ALL,11,handles.nevent,keep_current,0.012313388288021088,0.528125,0.09245714545249939,0.003215982113033533,0.496875,0.01775907352566719,,,0.006237008771238077,0.1698085098828834,0.0,0.06255148284462823
model_amplification,ALL,1,pslist.nppid,discrete_compact_offset0,0.23231443762779236,0.45625,0.529883861541748,-0.012158890254795551,0.54375,0.0403304323554039,,,0.11767250015004975,0.0,0.0,0.058836250075024875
model_amplification,ALL,19,handles.nmutant,keep_current,0.18258818984031677,0.49375,1.3674119710922241,-0.03757716342806816,0.50625,0.17988717555999756,,,0.09248503457544736,0.0,0.0,0.04624251728772368
model_amplification,ALL,15,handles.ndirectory,discrete_compact_offset0,0.1803658902645111,0.50625,0.5770602822303772,-0.0021931901574134827,0.496875,0.024355800822377205,,,0.09135938973891586,0.0,0.0,0.04567969486945793
model_amplification,ALL,24,ldrmodules.not_in_init_avg,rank_uniform_offset,0.17675714194774628,0.565625,0.49545469880104065,-0.00021867659233976156,0.4875,0.03714103251695633,,,0.08953147735782499,0.0,0.0,0.044765738678912495
model_amplification,ALL,50,svcscan.interactive_process_services,constant,0.0,0.0,0.0,0.0019548218697309494,0.475,0.004998034797608852,,,0.0,0.10321742382838413,0.0,0.036126098339934444
model_amplification,ALL,9,handles.nport,constant,0.0,0.0,0.0,0.0019197020446881652,0.459375,0.004775486886501312,,,0.0,0.10136304623912651,0.0,0.03547706618369428
