audit_subset,pair,feature_idx,feature,strategy,delta_margin_mean,delta_margin_positive_frac,abs_delta_margin_mean,gradxinput_mean,gradxinput_positive_frac,abs_gradxinput_mean,last_cls_attention_mean,rollout_attention_mean,occ_support_score,grad_support_score,attn_score,consensus_wrong_support_score
cls_ood_confident,ALL,7,handles.nhandles,rank_uniform_offset,0.06316522508859634,0.49375,0.3509973883628845,-0.0007194731151685119,0.496875,0.05264725163578987,,,0.04741513556761253,0.0,0.0,0.023707567783806265
cls_ood_confident,ALL,8,handles.avg_handles_per_proc,rank_uniform_offset,0.04099535197019577,0.528125,0.3499535918235779,-0.012865161523222923,0.446875,0.07445088773965836,,,0.0307732643805579,0.0,0.0,0.01538663219027895
cls_ood_confident,ALL,9,handles.nport,constant,0.0,0.0,0.0,-0.0012365912552922964,0.4875,0.0057619838044047356,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,10,handles.nfile,keep_current,0.5874296426773071,0.559375,2.3541715145111084,-0.08189190179109573,0.440625,0.6059213876724243,,,0.44095554325836184,0.0,0.0,0.22047777162918092
cls_ood_confident,ALL,11,handles.nevent,keep_current,-0.01584428735077381,0.496875,0.15441188216209412,-0.0021668728440999985,0.49375,0.0264815092086792,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,12,handles.ndesktop,discrete_compact_offset0,0.02535390481352806,0.45,0.32599860429763794,-0.03355212137103081,0.45,0.16406147181987762,,,0.019031972611759297,0.0,0.0,0.009515986305879649
cls_ood_confident,ALL,13,handles.nkey,keep_current,0.7929311394691467,0.55,2.967613935470581,-0.23355868458747864,0.409375,1.1233279705047607,,,0.5952157602696283,0.0,0.0,0.29760788013481415
cls_ood_confident,ALL,14,handles.nthread,keep_current,0.07376416027545929,0.565625,0.35937264561653137,-0.0036918253172188997,0.5,0.06215804070234299,,,0.055371253004898036,0.0,0.0,0.027685626502449018
cls_ood_confident,ALL,15,handles.ndirectory,discrete_compact_offset0,0.3852180242538452,0.54375,1.0025027990341187,-0.009710218757390976,0.484375,0.049719441682100296,,,0.289164881744108,0.0,0.0,0.144582440872054
cls_ood_confident,ALL,16,handles.nsemaphore,keep_current,1.0905029773712158,0.603125,2.587914228439331,-0.13243360817432404,0.478125,1.3339755535125732,,,0.8185888111127179,0.0,0.0,0.40929440555635893
cls_ood_confident,ALL,17,handles.ntimer,discrete_compact_offset0,0.26901841163635254,0.521875,1.2297728061676025,-0.03787431865930557,0.496875,0.46778470277786255,,,0.20193934938140978,0.0,0.0,0.10096967469070489
cls_ood_confident,ALL,18,handles.nsection,keep_current,0.6580255627632141,0.515625,2.3068950176239014,0.0008727118256501853,0.434375,0.35634946823120117,,,0.4939485487720544,0.014320259270411723,0.0,0.2519863651306713
cls_ood_confident,ALL,19,handles.nmutant,keep_current,0.20056621730327606,0.509375,1.9785716533660889,-0.011693666689097881,0.528125,0.2607719302177429,,,0.150555537012326,0.0,0.0,0.075277768506163
cls_ood_confident,ALL,20,ldrmodules.not_in_load,keep_current,1.123981237411499,0.590625,2.8305251598358154,-0.2449062317609787,0.384375,0.8224309086799622,,,0.8437193514717737,0.0,0.0,0.42185967573588684
cls_ood_confident,ALL,21,ldrmodules.not_in_init,keep_current,0.047501351684331894,0.528125,0.39088600873947144,-0.04840507358312607,0.425,0.1069793850183487,,,0.035657009479477926,0.0,0.0,0.017828504739738963
cls_ood_confident,ALL,22,ldrmodules.not_in_mem,keep_current,1.1056127548217773,0.590625,2.7636172771453857,-0.20130200684070587,0.3875,0.6734033823013306,,,0.8299310036753178,0.0,0.0,0.4149655018376589
cls_ood_confident,ALL,23,ldrmodules.not_in_load_avg,rank_uniform_offset,0.30617937445640564,0.596875,0.8688682317733765,-0.019774213433265686,0.45625,0.316103994846344,,,0.22983431987291733,0.0,0.0,0.11491715993645867
cls_ood_confident,ALL,24,ldrmodules.not_in_init_avg,rank_uniform_offset,0.27454110980033875,0.54375,0.8332014083862305,-0.017694085836410522,0.471875,0.1025875061750412,,,0.20608497669101128,0.0,0.0,0.10304248834550564
cls_ood_confident,ALL,25,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.32674312591552734,0.621875,0.9121068716049194,-0.0555342435836792,0.4375,0.3788006007671356,,,0.24527055178446916,0.0,0.0,0.12263527589223458
cls_ood_confident,ALL,26,malfind.ninjections,discrete_compact_offset0,-0.00974992010742426,0.440625,0.12950623035430908,5.166605205886299e-06,0.490625,0.010092776268720627,,,0.0,8.477841587746225e-05,0.0,2.9672445557111784e-05
cls_ood_confident,ALL,27,malfind.commitCharge,keep_current,1.332174301147461,0.540625,2.6425070762634277,-0.10779345035552979,0.45625,0.2652619779109955,,,1.0,0.0,0.0,0.5
cls_ood_confident,ALL,28,malfind.protection,keep_current,0.8329046964645386,0.559375,1.7571065425872803,-0.08781147003173828,0.5125,0.32001471519470215,,,0.625222011674539,0.0,0.0,0.3126110058372695
cls_ood_confident,ALL,29,malfind.uniqueInjections,rank_uniform_offset,0.4539925456047058,0.525,2.467238187789917,0.021504655480384827,0.54375,0.08162172138690948,,,0.3407906497022663,0.3528681896461771,0.0,0.29389919122729513
cls_ood_confident,ALL,30,psxview.not_in_pslist,discrete_compact_offset0,-0.0249226875603199,0.375,0.08245338499546051,0.0008685722132213414,0.55,0.010216028429567814,,,0.0,0.014252332697724456,0.0,0.004988316444203559
cls_ood_confident,ALL,31,psxview.not_in_eprocess_pool,discrete_compact_offset0,-0.00037608668208122253,0.0,0.00037608668208122253,-0.0006576454034075141,0.515625,0.00466362526640296,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,32,psxview.not_in_ethread_pool,discrete_compact_offset0,-0.007638762705028057,0.365625,0.10166118294000626,-0.015729714184999466,0.49375,0.038219351321458817,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,33,psxview.not_in_pspcid_list,discrete_compact_offset0,-0.02003338187932968,0.36875,0.07308010756969452,0.001132672536186874,0.525,0.018217597156763077,,,0.0,0.018585933993258925,0.0,0.0065050768976406236
cls_ood_confident,ALL,34,psxview.not_in_csrss_handles,discrete_compact_offset0,-0.001778666628524661,0.425,0.09314712136983871,-0.005831180140376091,0.51875,0.019390424713492393,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,35,psxview.not_in_session,discrete_compact_offset0,-0.025282826274633408,0.371875,0.08225519955158234,0.00019418894953560084,0.515625,0.01931333914399147,,,0.0,0.0031864311025313896,0.0,0.0011152508858859862
cls_ood_confident,ALL,36,psxview.not_in_deskthrd,discrete_compact_offset0,-0.0057925013825297356,0.4625,0.24105767905712128,-0.006286258343607187,0.478125,0.03139715641736984,,,0.0,0.0,0.0,0.0
