run,split,feature,strategy_C2,strategy,bins_used,bins_used_C2,bins_used_delta_vs_C2,used_bin_ratio,used_bin_ratio_C2,used_bin_ratio_delta_vs_C2,dominant_bin_ratio,dominant_bin_ratio_C2,dominant_bin_ratio_delta_vs_C2,rare_used_bin_ratio_le5,rare_used_bin_ratio_le5_C2,rare_used_bin_ratio_le5_delta_vs_C2,rare_cell_ratio_trainref_le5,rare_cell_ratio_trainref_le5_C2,rare_cell_ratio_trainref_le5_delta_vs_C2,unseen_cell_ratio_trainref,unseen_cell_ratio_trainref_C2,unseen_cell_ratio_trainref_delta_vs_C2,entropy_norm,entropy_norm_C2,entropy_norm_delta_vs_C2,compression_factor,compression_factor_C2,compression_factor_delta_vs_C2,offset_nonzero_ratio,offset_nonzero_ratio_C2,offset_nonzero_ratio_delta_vs_C2,offset_std,offset_std_C2,offset_std_delta_vs_C2
K1024_ABS_CONTROL,train,psxview.not_in_pspcid_list,discrete_compact_offset0,unknown,40,40,0,0.0390625,0.078125,-0.0390625,0.4978667121768069,0.4978667121768069,0.0,0.225,0.225,0.0,0.00042665756463862106,0.00042665756463862106,0.0,0.0,0.0,0.0,0.4812722049435046,0.4812722049435046,0.0,1171.9,1171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_csrss_handles,discrete_compact_offset0,unknown,78,78,0,0.076171875,0.15234375,-0.076171875,0.437494666780442,0.437494666780442,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0014506357197713116,0.0014506357197713116,0.0,0.0,0.0,0.0,0.44227375658034435,0.44227375658034435,0.0,600.974358974359,600.974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_session,discrete_compact_offset0,unknown,40,40,0,0.0390625,0.078125,-0.0390625,0.49810137383735814,0.49810137383735814,0.0,0.225,0.225,0.0,0.0003839918081747589,0.0003839918081747589,0.0,0.0,0.0,0.0,0.4810606180111996,0.4810606180111996,0.0,1171.9,1171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_deskthrd,discrete_compact_offset0,unknown,82,82,0,0.080078125,0.16015625,-0.080078125,0.3869357453707654,0.3869357453707654,0.0,0.5121951219512195,0.5121951219512195,0.0,0.0013439713286116563,0.0013439713286116563,0.0,0.0,0.0,0.0,0.4825476873298571,0.4825476873298571,0.0,571.6585365853658,571.6585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_pslist_false_avg,rank_uniform_offset,unknown,569,512,57,0.5556640625,1.0,-0.4443359375,0.44681713456779587,0.4458144892908951,0.0010026452769007488,0.29701230228471004,0.0,0.29701230228471004,0.009151804761498421,0.0,0.009151804761498421,0.0,0.0,0.0,0.5420011677532909,0.5649092917914776,-0.02290812403818676,82.38312829525483,91.5546875,-9.171559204745165,0.5544841710043519,0.5544841710043519,0.0,0.30555459856987,0.29848596453666687,0.007068634033203125
K1024_ABS_CONTROL,train,psxview.not_in_eprocess_pool_false_avg,keep_current,unknown,145,159,-14,0.1416015625,0.310546875,-0.1689453125,0.9949227749808004,0.9949227749808004,0.0,0.9517241379310345,0.9559748427672956,-0.00425070483626111,0.003669255055892141,0.003690587934124072,-2.1332878231930964e-05,0.0,0.0,0.0,0.011063447230060077,0.010955484576625277,0.0001079626534348007,323.28275862068966,294.8176100628931,28.465148557796567,0.005034559262735728,0.00507722501919959,-4.266575646386193e-05,0.039184533059597015,0.0422288216650486,-0.003044288605451584
K1024_ABS_CONTROL,train,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,unknown,532,512,20,0.51953125,1.0,-0.48046875,0.3893250277327417,0.38785305913473844,0.0014719685980032482,0.41353383458646614,0.0,0.41353383458646614,0.008853144466251387,0.0,0.008853144466251387,0.0,0.0,0.0,0.5693216561328808,0.6078890526288423,-0.038567396495961526,88.11278195488721,91.5546875,-3.441905545112789,0.6124669340387405,0.6124882669169724,-2.1332878231916652e-05,0.3184119760990143,0.3390826880931854,-0.020670711994171143
K1024_ABS_CONTROL,train,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,unknown,358,512,-154,0.349609375,1.0,-0.650390625,0.44796910999232015,0.4457504906561993,0.0022186193361208306,0.2877094972067039,0.0,0.2877094972067039,0.00445857155047359,0.0,0.00445857155047359,0.0,0.0,0.0,0.5501241762669746,0.5651203929512788,-0.014996216684304176,130.9385474860335,91.5546875,39.383859986033514,0.5545481696390477,0.5545481696390477,0.0,0.33484914898872375,0.31896117329597473,0.015887975692749023
K1024_ABS_CONTROL,train,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,unknown,546,512,34,0.533203125,1.0,-0.466796875,0.06348664561822681,0.06188667975083198,0.0015999658673948314,0.38461538461538464,0.0,0.38461538461538464,0.008426486901612766,0.0,0.008426486901612766,0.0,0.0,0.0,0.7195701266236822,0.765277320469504,-0.04570719384582178,85.85347985347985,91.5546875,-5.701207646520146,0.9999573342435362,0.9999786671217681,-2.1332878231916652e-05,0.25251734256744385,0.2688877284526825,-0.016370385885238647
K1024_ABS_CONTROL,train,psxview.not_in_session_false_avg,rank_uniform_offset,unknown,607,512,95,0.5927734375,1.0,-0.4072265625,0.06811588019455585,0.06446795801689564,0.003647922177660204,0.3261943986820428,0.0,0.3261943986820428,0.009877122621384076,0.0,0.009877122621384076,0.0,0.0,0.0,0.7111152060239037,0.7579223476549959,-0.04680714163109223,77.22570016474465,91.5546875,-14.328987335255349,0.9999573342435362,0.9999573342435362,0.0,0.2711961567401886,0.2897352874279022,-0.018539130687713623
