run,split,feature,strategy_C2,strategy,bins_used,bins_used_C2,bins_used_delta_vs_C2,used_bin_ratio,used_bin_ratio_C2,used_bin_ratio_delta_vs_C2,dominant_bin_ratio,dominant_bin_ratio_C2,dominant_bin_ratio_delta_vs_C2,rare_used_bin_ratio_le5,rare_used_bin_ratio_le5_C2,rare_used_bin_ratio_le5_delta_vs_C2,rare_cell_ratio_trainref_le5,rare_cell_ratio_trainref_le5_C2,rare_cell_ratio_trainref_le5_delta_vs_C2,unseen_cell_ratio_trainref,unseen_cell_ratio_trainref_C2,unseen_cell_ratio_trainref_delta_vs_C2,entropy_norm,entropy_norm_C2,entropy_norm_delta_vs_C2,compression_factor,compression_factor_C2,compression_factor_delta_vs_C2,offset_nonzero_ratio,offset_nonzero_ratio_C2,offset_nonzero_ratio_delta_vs_C2,offset_std,offset_std_C2,offset_std_delta_vs_C2
K1024_ABS_CONTROL,train,ldrmodules.not_in_init,keep_current,unknown,180,180,0,0.17578125,0.3515625,-0.17578125,0.05107091048724294,0.05107091048724294,0.0,0.2111111111111111,0.2111111111111111,0.0,0.0020266234320334498,0.0020266234320334498,0.0,0.0,0.0,0.0,0.8092464216563752,0.8092464216563752,0.0,260.4222222222222,260.4222222222222,0.0,0.9686406689990613,0.9982080382285178,-0.029567369229456464,0.3081662654876709,0.2928016483783722,0.015364617109298706
K1024_ABS_CONTROL,train,psxview.not_in_eprocess_pool,discrete_compact_offset0,unknown,2,2,0,0.001953125,0.00390625,-0.001953125,0.9978027135421111,0.9978027135421111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256870316578253,0.02256870316578253,0.0,23438.0,23438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,malfind.ninjections,discrete_compact_offset0,unknown,111,111,0,0.1083984375,0.216796875,-0.1083984375,0.4242896151548767,0.4242896151548767,0.0,0.44144144144144143,0.44144144144144143,0.0,0.002367949483744347,0.002367949483744347,0.0,0.0,0.0,0.0,0.414439567232933,0.414439567232933,0.0,422.3063063063063,422.3063063063063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,ldrmodules.not_in_mem,keep_current,unknown,145,145,0,0.1416015625,0.283203125,-0.1416015625,0.07059049406945986,0.07059049406945986,0.0,0.2,0.2,0.0,0.001599965867394829,0.001599965867394829,0.0,0.0,0.0,0.0,0.789586786756279,0.789586786756279,0.0,323.28275862068966,323.28275862068966,0.0,0.9999360013653043,0.9738032255311887,0.02613277583411555,0.2886137068271637,0.2882678210735321,0.0003458857536315918
K1024_ABS_CONTROL,train,psxview.not_in_csrss_handles,discrete_compact_offset0,unknown,78,78,0,0.076171875,0.15234375,-0.076171875,0.437494666780442,0.437494666780442,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0014506357197713116,0.0014506357197713116,0.0,0.0,0.0,0.0,0.44227375658034435,0.44227375658034435,0.0,600.974358974359,600.974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_deskthrd,discrete_compact_offset0,unknown,82,82,0,0.080078125,0.16015625,-0.080078125,0.3869357453707654,0.3869357453707654,0.0,0.5121951219512195,0.5121951219512195,0.0,0.0013439713286116563,0.0013439713286116563,0.0,0.0,0.0,0.0,0.4825476873298571,0.4825476873298571,0.0,571.6585365853658,571.6585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,svcscan.kernel_drivers,discrete_compact_offset0,unknown,19,19,0,0.0185546875,0.037109375,-0.0185546875,0.4982080382285178,0.4982080382285178,0.0,0.631578947368421,0.631578947368421,0.0,0.0003413260517108968,0.0003413260517108968,0.0,0.0,0.0,0.0,0.28582173062486177,0.28582173062486177,0.0,2467.157894736842,2467.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_pspcid_list,discrete_compact_offset0,unknown,40,40,0,0.0390625,0.078125,-0.0390625,0.4978667121768069,0.4978667121768069,0.0,0.225,0.225,0.0,0.00042665756463862106,0.00042665756463862106,0.0,0.0,0.0,0.0,0.4812722049435046,0.4812722049435046,0.0,1171.9,1171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_ethread_pool,discrete_compact_offset0,unknown,78,78,0,0.076171875,0.15234375,-0.076171875,0.43839064766618313,0.43839064766618313,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0014506357197713116,0.0014506357197713116,0.0,0.0,0.0,0.0,0.4418943899258692,0.4418943899258692,0.0,600.974358974359,600.974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_session,discrete_compact_offset0,unknown,40,40,0,0.0390625,0.078125,-0.0390625,0.49810137383735814,0.49810137383735814,0.0,0.225,0.225,0.0,0.0003839918081747589,0.0003839918081747589,0.0,0.0,0.0,0.0,0.4810606180111996,0.4810606180111996,0.0,1171.9,1171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
